llosa	11040_9310_000001	1.58	1.94
llover	675_567_000275	4.1	4.46
llovido	103_1946_002148	4.5	4.78
lloviendo	12341_12700_000132	12.08	12.48
lloviznar	8304_7613_000040	5.42	6.0
llovía	10246_11412_001125	7.46	7.8
llueve	8688_8509_000146	5.88	6.36
lluvia	11410_10604_000071	8.48	8.84
lluvias	12689_12700_000154	11.18	11.68
lo	6156_4006_000033	12.22	12.734
loa	12367_14286_000319	4.84	5.04
loada	6447_4369_000120	11.5	11.86
lobo	5168_4369_000116	4.8	5.18
lobos	5168_4369_000116	4.8	5.18
loca	11048_9310_000212	9.16	9.54
local	11135_11957_000020	12.96	13.44
loco	1512_1378_000284	12.46	12.78
locomotora	6156_4006_000004	12.36	12.958
locomotoras	8882_9539_001705	3.86	4.72
locos	1853_1378_000431	1.56	2.0
locución	3946_4644_001114	1.62	2.02
locura	407_567_000645	11.9	12.3
locuras	1512_1378_000088	12.82	13.22
lodo	8881_8550_001231	12.2	12.52
logra	12091_11957_000041	11.34	11.9
lograba	13697_11991_000085	4.98	5.46
lograda	2675_1378_000468	3.12	3.6
logrado	103_5937_000347	14.06	14.5
logramos	8688_9310_000157	13.9	14.36
lograra	10827_11991_000198	0.7	1.28
lograremos	10256_10604_000008	5.68	6.3
lograrse	10827_11991_000045	6.44	7.16
lograréis	3136_2577_000082	9.82	10.36
lograría	11135_11957_000007	8.76	9.28
logro	11410_10604_000064	5.9	6.4
logró	13697_11991_000140	6.06	6.46
loma	2305_1378_000019	8.6	8.94
lomas	6768_5079_000089	14.0	14.56
lombardía	1447_567_000078	2.36	3.14
lomo	2285_2162_000450	10.7	10.96
lona	5051_4006_000079	14.16	14.5
londres	11694_11957_000022	2.52	2.92
lope	5511_4369_000017	9.28	9.64
lord	11797_13121_000745	18.44	19.04
lorenzo	8881_8550_000308	8.36	8.958
los	2285_2162_000172	13.96	14.78
losas	7393_6686_001621	4.9	5.42
lotario	383_567_000055	0.76	1.5
lotería	11694_11957_000019	3.06	3.54
lozano	103_1946_001950	9.96	10.34
lu	8688_9310_000051	3.22	3.42
luce	10191_9358_000001	6.06	6.44
lucero	11228_10604_000002	2.92	3.3
luceros	11545_10604_000002	16.08	16.76
luces	6768_5079_000050	0.56	0.96
lucha	8313_7613_000058	1.96	2.2
luchaban	7433_5079_000623	7.58	8.08
luchadores	11797_13121_000465	11.16	11.62
luchan	13690_14644_000105	7.12	7.5
luchana	3946_9643_001377	7.52	7.966
luchando	8881_8550_001204	17.66	18.1
luchar	11694_11957_000014	6.1	6.44
lucidez	7433_5079_000399	6.52	7.04
luciendo	8881_8550_000793	4.94	5.54
lucifer	2305_1378_000110	9.68	10.26
luego	101_567_000186	2.12	2.5
lugar	677_1378_000172	4.1	4.68
lugares	13697_11991_000022	6.46	6.84
luis	4817_4006_000056	8.38	8.68
luisa	13664_11991_000119	16.32	16.72
luises	3136_2577_000592	2.36	2.64
lujo	4817_4006_000000	2.38	2.84
lujuria	1512_1378_000023	0.76	1.26
lumbre	11410_10604_000001	7.22	7.6
lumbrera	11797_13196_000198	9.24	9.66
lumbres	675_567_000310	2.54	3.08
luminarias	2363_1378_000625	12.14	12.7
luminoso	11797_13067_000305	6.72	7.22
luminosos	5051_5079_000125	7.82	8.36
luna	8313_7613_000032	1.12	1.4
lunar	11797_12198_000094	5.22	5.52
lunares	1853_1378_000102	2.28	2.8
lutero	10246_11832_000888	2.78	3.14
luz	8882_10987_001518	11.36	11.58
lyon	2285_2162_000578	10.9	11.26
lácteo	11064_10604_000012	7.86	8.32
lágrima	8060_7405_000287	13.12	13.58
lágrimas	4817_4006_000042	13.58	14.1
lámina	5863_4006_000023	10.4	10.86
láminas	2262_2162_000029	11.58	12.04
lámpara	6156_4006_000002	7.96	8.4
lámparas	1512_1378_000051	2.18	2.88
lápiz	1447_2162_000327	1.1	1.74
lástima	8060_7405_000118	10.72	11.28
látigo	5047_4006_000041	3.24	3.76
lázaro	13690_14558_000034	6.82	7.22
lícito	383_567_000069	9.38	9.86
límite	11048_11486_000236	2.48	2.94
límites	441_567_000256	2.76	3.28
línea	7393_6686_001531	10.44	10.82
líneas	11410_10604_000048	7.68	8.34
lío	6453_4006_000055	8.24	8.48
líquido	13690_14644_000018	15.7	16.08
líquidos	5051_5079_000089	8.48	9.0
lívidos	8677_10604_000043	5.88	6.98
lógico	12692_11991_000029	16.62	17.02
lúcida	7393_6686_000789	7.88	8.3
lúgubre	3946_8578_000015	3.22	3.6
m	3136_2577_000249	9.32	9.92
ma	12689_12700_000159	8.42	8.58
mac	8882_11131_000051	8.418	9.28
macho	9972_13008_000482	8.3	8.68
machos	5047_4006_000021	5.66	6.22
macizos	1447_4006_000106	4.04	4.7
macías	3946_6554_002756	10.4	10.82
madama	2675_1378_000294	3.24	3.82
madariaga	10246_13337_000875	1.44	1.92
maderas	12091_11957_000041	13.98	14.42
madre	10982_9310_000020	14.3	14.48
madres	5922_4006_000034	10.74	11.04
madrid	11135_11957_000066	12.04	12.42
madriguera	10246_13337_001558	11.12	11.58
madrileño	8881_8550_000911	1.96	2.76
madrileños	12091_11957_000035	5.98	6.84
madrugar	8886_9951_000018	1.08	1.7
madura	5511_4369_000014	6.34	6.74
madurado	1512_1378_000221	11.18	11.58
madurez	8677_10604_000155	2.7	3.44
maduro	10827_11991_000044	6.22	6.78
maese	6447_9310_000030	10.72	11.04
maestra	10246_14144_001924	13.98	14.44
maestro	8060_7405_000082	2.18	2.66
magdalena	3290_3105_000696	8.38	9.06
magistrado	11040_9310_000024	4.76	5.66
magistrados	3946_8449_000246	2.6	3.24
magnificencia	6447_4369_000152	7.12	7.72
magnitudes	4064_1378_000125	10.94	11.62
magnánimo	8688_9310_000072	4.46	5.054
magnética	12689_12700_000144	7.52	8.32
magnífica	6615_11957_000042	1.12	1.88
magnífico	11553_11957_000014	10.234	11.134
magos	2363_1378_000613	4.44	4.94
magras	12367_13066_000635	9.78	10.36
majestad	1512_1378_000167	8.14	8.702
majestuosa	5051_5079_000114	8.92	9.72
majestuoso	5168_5079_000073	1.86	2.44
majestuosos	5922_4006_000012	7.66	8.36
mal	6768_5079_000205	3.7	4.46
mala	13664_11991_000248	13.5	13.82
malas	10827_11991_000162	10.94	11.28
maldad	8881_8550_000622	8.1	8.702
maldades	441_567_000316	13.1	13.8
maldiciones	3290_1378_000023	15.86	16.5
maldición	12367_13403_003090	5.3	5.8
maldita	8304_7613_000099	1.54	2.2
maldito	4817_4006_000034	0.52	0.96
malditos	101_567_000134	5.26	6.16
males	452_567_000014	13.22	13.54
maleta	10246_10541_000624	4.8	5.18
maletas	6156_4006_000031	10.22	10.64
maleza	7560_5079_000025	7.96	8.48
malezas	407_567_000190	4.18	4.76
malhablado	5047_4006_000046	8.94	9.7
malherido	675_567_000069	14.36	15.26
maliciosa	9648_9358_000002	15.78	16.734
malicioso	1512_1378_000001	10.09	10.64
maligno	4064_1378_000123	4.52	5.24
malignos	5051_4006_000089	3.68	4.3
malo	5051_4006_000015	6.44	6.846
malos	103_1946_002042	9.66	10.02
malparada	5168_4369_000068	6.24	6.94
malta	1853_1378_000120	14.2	14.558
maltratadas	12689_12700_000016	12.12	12.82
mamonas	2305_1378_000096	4.02	4.46
mamotretos	11048_9358_000181	7.98	8.76
mampara	6453_4006_000051	10.7	11.18
mamá	1447_2162_000004	6.18	6.54
mamón	8882_8509_000060	10.76	11.3
man	11040_9310_000009	14.88	15.08
mana	13664_11991_000159	3.64	4.18
manada	6201_4369_000225	3.04	3.46
manadas	1853_1378_000329	0.6	0.98
manantial	11410_10604_000065	1.06	1.74
manantiales	1447_2162_000060	5.95	6.8
manceba	677_567_000273	6.24	6.8
mancebo	6447_4369_000153	10.02	10.44
mancebos	5511_4369_000124	15.68	16.38
mancha	10256_10604_000014	7.44	7.9
manchada	5168_4006_000105	6.88	7.4
manchadas	7433_5079_000501	6.6	7.1
manchas	675_567_000246	4.72	5.18
manco	11048_9358_000020	9.36	9.88
manda	6447_4369_000307	6.06	6.56
mandaba	3946_9643_001377	6.18	6.5
mandado	9972_13008_000482	5.56	6.04
mandamiento	1853_2701_000162	1.54	2.16
mandan	2285_2162_000092	9.78	10.3
mandando	12689_12700_000158	2.3	3.1
mandarina	2285_2162_000351	9.12	9.9
mandaron	2285_2162_000027	2.16	2.82
mandas	677_1378_000144	7.96	8.44
mando	7393_6686_000048	10.72	11.04
mandíbulas	3136_2577_000107	15.3	16.02
mandó	3946_11219_007536	1.5	1.86
manejar	1474_1378_000173	6.62	7.06
manera	8882_11438_002645	2.56	2.98
maneras	8060_7405_000095	14.02	14.5
manga	1474_1378_000171	6.64	7.08
mangas	12367_13403_000278	13.98	14.24
manifestaba	8881_8550_000636	14.96	15.68
manifestación	1853_2701_000146	4.76	5.56
manifestará	10206_9503_000633	0.86	1.54
manifestó	13664_11991_000197	12.06	12.76
manifiesta	13664_11991_000098	3.36	3.88
manifiesto	407_567_000712	9.08	9.74
maniobra	5051_4006_000043	5.14	5.48
maniobras	13664_11991_000113	8.16	8.76
mann	8688_9310_000041	14.86	15.198
mano	11797_13441_000645	2.7	3.32
manos	8688_9310_000105	17.02	17.32
manoseados	4817_4006_000066	4.74	5.34
manrique	5168_5079_000071	8.94	9.34
mansa	5047_4006_000008	17.26	17.92
manso	1512_1378_000259	6.2	6.7
mantener	5863_4006_000005	11.94	12.34
mantenerse	12692_11991_000001	6.75	7.3
mantenido	12689_12700_000071	2.48	3.16
mantenía	7433_7613_000369	11.14	11.76
mantequilla	1447_2162_000034	18.48	19.38
mantiene	6201_4369_000222	11.3	11.76
manto	10246_13671_000499	6.66	6.88
mantuvo	6156_4006_000034	2.48	2.9
manuela	3946_8123_000363	6.6	6.98
manuscrito	6615_11957_000068	7.24	7.94
manzana	452_567_000217	12.48	12.94
manzanares	2675_1378_000410	12.18	12.88
mapa	6201_4369_000005	7.32	7.58
maquiavelo	8881_8550_001164	8.74	9.44
maquina	2262_2162_000052	6.81	7.66
maquinado	12428_12700_000004	9.78	10.4
mar	5168_4006_000009	13.86	14.6
maravedí	452_567_000030	9.432	9.982
maravilla	6201_4369_000169	11.72	12.2
maravillado	1474_1378_000174	14.02	14.8
maravillar	6447_4369_000136	1.34	1.94
maravillas	4817_4006_000012	9.78	10.24
maravillosa	6201_4369_000048	5.0	5.64
maravilloso	2285_2162_000172	13.96	14.78
marca	675_567_000225	9.88	10.22
marcadas	11040_9310_000049	2.68	3.26
marcado	3136_2612_000120	6.74	7.3
marcar	8060_9503_000084	7.72	8.14
marcela	3946_8578_001601	12.94	13.48
marcha	6156_4006_000047	4.18	4.606
marchado	8882_10139_002437	10.86	11.46
marchamos	10206_9503_000270	10.53	11.38
marchando	13697_11991_000122	1.1	1.68
marchar	7393_6686_001487	10.5	11.07
marcharse	13664_11991_000351	1.46	2.0
marchas	3946_9643_001377	12.54	12.926
marchito	675_567_000000	2.02	2.6
marchó	3136_2577_000362	15.15	16.0
marco	6447_4369_000194	10.02	10.26
marea	10206_9503_000107	2.14	2.48
mares	8882_10139_001633	8.32	8.68
marfil	9972_14218_000193	15.54	16.34
margarita	8313_7613_000052	7.92	8.42
margen	7560_5079_000078	5.98	6.44
mari	4064_1378_000224	9.74	10.08
mariana	12341_12700_000304	2.04	2.4
marido	8313_7613_000064	3.16	3.54
marinera	5051_4006_000043	10.54	10.94
marinero	5051_4006_000054	16.9	17.36
marineros	13697_11991_000050	3.8	4.28
marino	7393_6686_000225	7.3	7.74
marinos	11797_13121_000057	2.2	2.64
mario	10246_13671_002304	7.01	7.96
mariposa	11048_12389_000022	11.1	11.82
mariposas	2285_2162_000405	4.42	5.34
marita	9063_10604_000005	8.66	9.06
maroma	11048_9358_000202	6.58	7.06
marquesas	8881_8550_000459	0.82	1.46
marqués	12367_13208_002000	12.54	12.96
marrano	9063_9358_000021	3.24	3.78
martas	2675_1378_000019	12.96	13.32
marte	675_567_000419	14.18	14.7
martin	11797_13121_000745	3.64	4.08
martirizada	452_567_000244	14.44	15.14
martín	3946_8123_000363	10.08	10.54
martínez	11797_13196_001145	3.46	3.88
marzo	7433_7613_000641	0.88	1.58
marías	8688_8509_000146	4.54	5.04
mas	3290_3105_001454	4.22	4.66
masa	6453_4006_000047	8.44	8.7
mascado	6453_4006_000062	9.42	9.92
master	11797_13067_000267	3.98	4.42
matado	12428_12700_000044	2.1	2.72
matador	10246_13671_000499	14.36	14.74
matamos	5922_4006_000028	1.38	1.84
matan	2305_1378_000148	9.7	10.11
matando	5051_4006_000050	11.67	12.32
matar	7560_5079_000033	12.82	13.08
matara	675_567_000026	15.42	15.96
matarle	12953_12700_000000	7.5	8.02
matarlo	2363_2162_000117	0.8	1.38
mataron	677_1378_000053	15.98	16.38
mate	8304_7613_000064	7.32	7.78
matemáticas	2285_2162_000001	7.94	8.8
maten	6201_4369_000087	7.02	7.48
mateo	8060_7405_000033	13.4	13.9
materia	407_567_000407	4.98	5.3
material	4817_4006_000046	9.02	9.48
materias	11135_11957_000003	10.58	11.22
maternal	10246_13337_000976	9.36	9.8
matinal	6453_4006_000044	3.5	4.08
matorrales	452_567_000077	12.12	12.82
matrimonio	13664_11991_000172	14.92	15.46
matrícula	5863_4006_000015	12.66	13.246
maté	7393_6686_001284	10.24	10.56
mauricio	103_1946_001176	3.5	4.26
maurismo	11135_11957_000052	13.32	13.88
mausoleo	1512_1378_000056	3.43	4.18
may	11040_9310_000010	8.62	8.9
maya	5051_5079_000060	5.66	6.04
mayas	2363_2162_000035	7.8	8.28
mayo	7393_6686_001438	5.96	6.3
mayor	3290_3105_002086	7.96	8.52
mayorazgo	6201_4369_000092	1.94	2.43
mayordomo	2675_1378_000262	14.64	15.16
mayores	1853_1795_000432	14.78	15.24
mayormente	3946_3275_001108	11.03	11.78
mayoría	8313_7613_000015	2.72	3.02
mazas	12091_11957_000022	7.26	7.74
mazo	2363_1378_000419	13.36	13.62
mazorca	11410_10604_000002	1.64	2.398
mazos	675_567_000464	7.88	8.32
maíz	7433_7613_000506	1.4	1.8
maña	452_567_000225	12.34	12.6
mañana	5922_4006_000003	9.92	10.32
mañanas	8060_9503_000128	1.1	1.64
mañanita	3136_2162_000081	12.48	13.12
mañas	13690_14644_000034	16.72	17.12
me	8882_10825_000483	13.8	14.4
mecer	9063_10604_000016	1.22	1.7
mecido	6156_4006_000027	1.6	2.02
medalla	2285_2162_000258	7.5	8.12
medallón	7393_6686_000459	12.82	13.342
media	101_567_000135	16.62	16.86
mediado	13664_11991_000197	17.98	18.46
mediados	7393_6686_000180	5.02	5.5
mediana	1853_1378_000387	10.58	10.96
medianoche	7433_5079_000018	2.77	3.52
medias	10206_6706_000020	8.96	9.44
medicación	3136_2577_000709	8.4	9.14
medicina	677_1378_000251	8.64	9.16
medicinas	13697_11991_000154	3.6	4.12
medidas	11135_11957_000047	1.44	1.84
medido	452_567_000001	8.32	8.64
medieval	12091_11957_000002	5.78	6.44
medievales	12091_11957_000030	5.14	6.0
medio	9972_14060_000480	1.92	2.54
mediodía	5047_4006_000009	5.92	6.44
medios	12428_12700_000024	6.04	6.56
medita	11410_10604_000004	9.92	10.44
meditaciones	12341_12700_000505	6.02	6.76
meditando	13697_11991_000115	1.05	1.6
medraremos	407_567_000248	11.88	12.56
medula	12367_13797_001086	14.46	14.78
mejilla	10256_10604_000012	9.88	10.48
mejillas	10256_10604_000026	9.7	10.32
mejor	675_567_000461	16.4	16.7
mejora	6201_4369_000083	7.66	8.126
mejoradas	3290_3105_001978	11.26	12.0
mejoran	11040_9310_000009	3.96	4.52
mejorarla	2305_1378_000216	4.6	5.22
mejores	1474_1378_000034	2.74	3.06
melancolía	7560_5079_000022	10.98	11.76
melancolías	103_1946_000386	8.04	8.78
melancólica	7393_6686_001224	1.01	1.66
melancólico	3946_7203_000466	12.496	13.246
mellizos	7393_6686_001250	11.78	12.22
melones	5863_4006_000012	12.58	13.02
membrillo	5168_4369_000415	10.9	11.3
memorable	10246_11789_000465	7.46	7.98
memorables	1474_1378_000005	9.06	9.8
memoria	441_567_000091	3.56	4.12
memorial	11797_13196_000615	6.54	6.94
memorias	2305_1378_000068	8.46	9.12
mención	1512_1378_000015	4.8	5.24
mendiga	6201_4369_000210	6.06	6.5
mendigo	8688_9310_000127	15.26	15.76
menear	3290_3105_000366	7.36	7.88
meneara	8688_9310_000064	9.14	9.52
menester	5168_4369_000261	4.2	4.7
menor	13664_11991_000162	7.8	8.1
menores	2363_2162_000095	17.98	18.82
menos	10827_11991_000093	7.5	7.88
menoscabo	1853_1378_000089	6.06	6.66
menosprecio	1853_1378_000050	2.08	2.8
mensaje	13697_11991_000117	5.54	6.0
mensajera	3136_2612_000120	2.84	3.42
mensajero	3946_5457_000720	5.24	5.7
mensuales	3136_2577_000428	4.9	5.63
mental	3136_2612_000118	1.2	1.62
mentalmente	4817_4006_000060	9.56	10.34
mente	10256_10604_000007	0.84	1.12
mentido	11797_13498_000066	5.66	6.24
mentira	452_567_000133	2.62	3.02
mentiras	5051_4006_000101	1.3	1.78
mentirosa	407_567_000858	8.72	9.3
menudo	5168_4369_000116	2.9	3.22
mercader	5168_4369_000113	3.0	3.4
mercado	6453_4006_000025	11.36	11.7
mercancía	9063_9358_000018	1.72	2.64
mercancías	5047_4006_000035	2.0	2.92
merced	452_567_000054	8.02	8.46
mercedes	1447_2162_000293	10.58	11.14
mercurio	3136_2577_000196	2.86	3.44
merece	2305_1378_000197	9.0	9.52
merecedor	6156_4006_000009	8.16	8.68
merecen	101_567_000304	1.44	1.94
merecido	441_567_000389	7.0	7.74
merecía	441_567_000309	13.88	14.44
merendado	6453_4006_000056	4.3	4.84
merendero	6453_4006_000033	2.58	3.06
merengue	1447_2162_000327	3.74	4.24
meretrices	12367_13208_002727	9.46	10.12
meridional	7393_6686_000180	10.22	10.8
merluza	6615_11957_000014	12.98	13.72
merlín	2675_1378_000162	9.68	10.22
mero	8688_9310_000051	3.04	3.22
merodear	7393_6686_001713	3.02	3.52
mes	8060_7405_000059	9.68	9.84
mesa	3553_2162_000000	8.48	8.82
mesas	6453_4006_000055	4.38	4.84
meses	10206_9503_000613	6.02	6.36
mestizos	12341_12700_000471	18.76	19.34
mestre	13690_14558_000047	11.48	11.86
mesurado	10827_11991_000200	9.52	10.18
mesón	6447_4369_000307	10.7	11.16
meta	8882_10139_001555	12.84	13.12
metafísica	12367_13208_001848	1.52	2.1
metafísico	10256_10604_000050	10.68	11.46
metal	2262_2162_000063	9.5	9.92
metales	2262_2162_000062	7.52	8.14
metas	5511_4369_000124	0.26	0.72
mete	101_567_000266	1.72	2.06
meter	5051_4006_000104	3.48	3.84
meterse	675_567_000168	11.06	11.66
metida	1474_1378_000088	6.92	7.56
metido	8881_8550_001183	7.84	8.24
metió	11694_11957_000026	2.9	3.16
meto	3946_12758_004900	15.82	16.08
metros	7433_7613_000859	3.32	3.64
metálico	7433_5079_000061	11.5	12.24
metía	2285_2162_000188	5.14	5.72
metían	3946_8578_001364	5.86	6.2
mezcla	2262_2162_000009	2.04	2.42
mezclada	6447_4369_000185	3.06	3.56
mezclado	13690_14558_000066	5.78	6.52
mezclados	11135_11957_000016	5.81	6.66
mezquinas	10827_11991_000184	5.16	6.0
mezquino	103_1946_002023	4.52	5.02
mi	12341_12700_000146	0.88	1.36
mia	8688_9310_000030	11.22	11.42
miau	5047_4006_000043	14.96	15.68
michelena	6615_11957_000050	13.58	14.36
microbio	11694_11957_000042	1.8	2.32
miedo	5922_4006_000020	12.6	12.82
miel	10191_9358_000005	14.4	14.9
miembros	7560_5079_000074	9.98	10.44
miente	2675_1378_000162	1.72	2.24
mientes	101_567_000351	3.64	4.16
mientras	5047_4006_000021	4.58	4.94
miguel	2305_1378_000136	11.1	11.5
mil	2262_2162_000017	7.06	7.44
milagro	101_567_000327	5.86	6.58
milagrosa	6201_4369_000148	11.32	11.98
milagrosamente	1512_1378_000131	2.85	3.4
milagrosos	8688_8509_000017	1.64	2.4
miles	2285_2162_000412	3.09	4.04
milicia	6201_4369_000187	10.06	10.56
militar	12921_12700_000012	0.98	1.3
militares	11694_11957_000041	10.34	11.08
milla	8882_10139_002126	7.08	7.5
millares	11553_11957_000003	10.04	10.52
millonario	4817_4006_000061	14.08	14.56
millonarios	6615_11957_000005	0.56	1.28
millones	6615_11957_000006	8.42	9.04
millón	13690_14558_000083	0.62	0.94
mimada	8881_8550_001301	11.06	11.68
mimado	7393_6686_000816	4.46	4.8
mimados	103_1946_001614	11.5	11.88
mina	7393_6686_000273	17.72	18.0
minando	441_567_000143	10.4	10.94
minarete	2285_2162_000383	6.94	7.6
mineral	2285_2162_000479	10.32	10.88
minerva	5511_4369_000025	14.996	15.646
ministerio	9972_14590_000071	4.39	4.94
minos	2363_1378_000641	10.5	11.0
minuciosa	13664_11991_000097	12.66	13.3
minuciosidad	8881_8550_000302	4.91	5.76
minutos	3946_8123_000363	12.08	12.44
mio	11040_9310_000051	12.4	12.7
mios	10206_9503_000481	11.48	11.8
mira	6201_4369_000083	5.24	5.58
miraba	10191_9310_000052	0.4	0.92
miraban	5047_4006_000048	13.04	13.44
mirad	4064_1378_000116	2.84	3.3
mirada	10256_10604_000027	6.2	6.56
miradas	4817_4006_000041	8.2	8.54
mirado	13697_11991_000081	12.42	12.66
mirador	6768_5079_000018	5.0	5.5
miradores	1474_1378_000069	12.46	13.08
miramos	8313_7613_000065	3.74	4.18
miran	10256_10604_000059	3.52	3.902
mirando	1447_2162_000252	7.12	7.48
mirar	10827_11991_000104	11.66	12.14
mirarme	10982_9310_000033	7.06	7.44
miraron	10206_9310_000173	7.08	7.5
miras	3136_2612_000148	7.66	8.18
mire	2305_1378_000110	0.54	0.82
mires	9063_10604_000031	1.78	2.16
mirra	11797_13067_000305	14.5	14.92
mirándome	7433_7613_000049	11.06	11.58
miré	6156_4006_000048	9.86	10.28
miró	7433_7405_000351	4.82	5.22
mis	10013_9951_000002	13.28	14.2
misa	11048_12389_000070	2.64	3.04
miserable	9063_9358_000040	7.26	7.92
miseria	11410_10604_000025	7.58	8.16
miserias	8688_9310_000093	6.98	7.42
misericordia	9972_10282_000077	1.74	2.54
misma	383_567_000001	3.7	4.1
mismo	11797_13196_000693	6.1	6.4
mismos	11694_11957_000033	9.56	9.82
miss	10827_11991_000138	3.72	3.94
mister	8882_9539_000298	14.82	15.24
misteriosa	5051_5079_000040	1.96	2.56
misterioso	7433_5079_000271	2.4	3.06
misteriosos	5051_5079_000085	13.08	13.82
mitad	10982_9310_000016	4.58	4.88
mitigada	8881_8550_001330	4.32	4.96
mitigar	13697_11991_000160	3.62	3.96
mitin	8882_9539_001238	16.02	16.46
mitología	7393_6686_001250	2.18	2.74
mo	8688_9310_000057	14.28	14.46
moda	4817_4006_000021	2.02	2.28
modales	12692_11991_000023	6.82	7.26
modelada	7393_6686_001493	3.38	3.94
modelo	11694_11957_000033	6.08	6.32
moderada	12341_11991_000056	18.92	19.36
moderna	452_567_000302	10.06	10.62
moderno	7393_6686_001250	8.6	9.086
modernos	452_567_000302	4.54	5.02
modesta	11694_11957_000020	0.64	1.08
modestas	11797_13121_000465	6.58	7.16
modestia	452_567_000165	5.26	5.64
modificado	6615_11957_000077	13.1	13.96
modo	10246_14572_001405	11.56	11.74
modorra	9063_10604_000001	10.86	11.42
modos	3946_3275_000835	5.42	5.76
mohino	11797_13121_000378	5.54	6.1
mohína	452_567_000023	8.06	8.46
mohíno	2675_1378_000126	1.96	2.46
moisés	1853_1795_000385	5.9	6.36
mojón	8688_8509_000150	4.8	5.18
moler	8881_8550_001268	9.32	9.64
molesta	8881_8550_001226	1.94	2.6
molestado	11553_11957_000013	1.24	1.74
molestados	5047_4006_000000	1.54	2.54
molestar	13690_14644_000005	6.44	6.92
molestia	11040_9310_000014	8.44	8.94
molestias	13697_11991_000086	4.22	4.78
molicie	8677_10604_000061	3.54	4.28
molido	2305_1378_000080	7.3	7.82
molimiento	101_567_000115	9.24	10.04
molino	1447_567_000042	9.92	10.4
molinos	5051_5079_000049	6.44	6.94
momento	10982_9310_000004	16.18	16.734
momentos	7393_6686_000789	2.7	3.14
momentáneamente	8313_7613_000067	3.31	4.06
mon	10982_9310_000031	14.56	14.96
mona	9648_9358_000008	3.6	4.06
monarca	677_567_000218	10.64	11.26
moneda	5922_4006_000004	5.48	5.78
monigote	10982_9310_000036	11.82	12.3
monja	3290_3105_002566	3.2	3.58
monjas	3946_4644_000756	10.78	11.16
monos	1474_1378_000119	5.72	6.24
monsieur	10982_9310_000030	1.32	1.6
monstruo	10246_11240_002029	6.06	6.56
monstruos	8313_7613_000008	8.22	8.83
monstruoso	8313_7613_000004	15.04	15.82
mont	2285_2162_000329	5.52	5.76
monta	452_567_000194	16.0	16.3
montaba	11048_9310_000270	7.6	8.32
montalbán	4064_1378_000041	9.16	9.84
montas	677_567_000278	0.52	1.24
montaña	675_567_000073	4.2	4.64
montañas	11553_11957_000005	16.24	16.74
monte	5922_4006_000035	4.36	4.58
montero	6768_5079_000167	11.82	12.36
monteros	6768_5079_000244	5.18	5.8
montes	9972_13303_000374	11.1	11.72
montevideo	8304_7613_000186	0.706	1.58
montura	3136_2577_000594	13.5	13.92
montón	6453_4006_000047	7.96	8.24
monumental	4817_4006_000054	16.24	16.78
monumento	2285_2162_000275	9.74	10.48
monumentos	12341_12700_000234	4.6	5.278
monísimo	1474_1378_000183	12.06	12.76
monótono	8313_7613_000000	4.54	5.2
mora	12367_14286_001120	13.24	13.54
morada	10246_9951_000078	2.1	2.5
moradas	1512_1378_000100	8.74	9.16
moradores	12367_13066_000031	6.62	7.18
morados	5168_4369_000402	16.18	16.64
moral	3136_2577_000667	6.04	6.36
morales	383_567_000004	6.48	7.18
morará	10206_10282_000004	0.7	0.92
morato	103_567_000145	9.3	9.74
mordaz	8688_9310_000062	7.2	7.62
mordía	5168_4369_000608	6.42	6.82
morelia	12341_12700_000134	12.9	13.3
morena	2305_1378_000048	10.22	10.74
moreno	10982_9310_000005	5.14	5.5
morfina	4817_4006_000045	10.1	10.58
moribunda	13697_11991_000061	14.18	14.8
morir	103_1484_000162	10.06	10.4
moriremos	9972_14344_000028	15.19	15.84
moriria	12953_12700_000009	3.82	4.32
morirá	9972_14590_000006	18.62	19.42
moriré	8882_10139_000202	9.77	10.62
morisca	677_1378_000113	16.46	17.02
morisco	452_567_000203	14.8	15.26
moro	1853_1378_000345	9.84	10.16
moros	12367_13066_000280	16.96	17.36
morro	8677_10604_000169	2.64	3.16
mortales	11410_10604_000005	7.28	8.0
mortalmente	7393_6686_000701	5.67	6.62
mortero	2262_2162_000012	8.86	9.48
moría	2363_2162_000078	0.84	1.28
moscas	3290_1378_000016	12.8	13.22
mosquitos	675_567_000481	9.42	9.9
mostraba	441_567_000339	1.96	2.6
mostraban	5511_4369_000094	9.2	9.82
mostrado	5168_4369_000354	11.36	11.8
mostrador	5047_4006_000036	8.26	8.8
mostrando	383_567_000447	2.32	3.14
mostrar	3290_3105_002024	2.84	3.32
mostrarme	6156_4006_000032	2.12	2.66
mostraron	677_1378_000172	13.66	14.26
mostrarse	407_567_000838	2.14	2.84
mostrarás	441_567_000315	0.98	1.94
mostrábase	12692_11991_000018	5.62	6.14
motive	12341_12700_000602	5.48	5.92
motivo	12692_11991_000006	4.58	4.84
motivos	10191_9310_000005	14.62	15.3
motor	10246_13337_000994	6.68	6.98
moverse	2285_2162_000312	7.7	8.24
moverá	3290_3105_001989	4.52	5.04
movida	12692_11991_000015	12.42	12.76
movido	6201_4369_000169	1.48	1.74
movidos	5051_5079_000015	10.6	11.3
moviendo	2262_2162_000035	7.64	8.06
movimiento	6453_4006_000013	2.0	2.56
movimientos	6768_5079_000210	3.54	4.34
movió	13664_11991_000373	5.34	5.68
movía	5168_4369_000608	12.48	12.82
